head	relation	tail
/m/05gg4	/sports/sports_team/roster./american_football/football_roster_position/position	/m/08ns5s
/m/0159r9	/education/educational_institution/campuses	/m/0159r9
/m/063yv	/medicine/symptom/symptom_of	/m/02bft
/m/09jw2	/music/genre/artists	/m/01mxnvc
/m/04cnp4	/education/educational_institution/colors	/m/083jv
/m/06whf	/people/person/profession	/m/02hv44_
/m/018vs	/music/instrument/instrumentalists	/m/015196
/m/02qx69	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/073749
/m/0g69lg	/people/person/profession	/m/02krf9
/m/02_j1w	/sports/sports_position/players./sports/sports_team_roster/team	/m/024_ql
/m/017ztv	/education/educational_institution/campuses	/m/017ztv
/m/0bx6zs	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/01d8yn
/m/018vs	/music/performance_role/track_performances./music/track_contribution/role	/m/02bxd
/m/03hmr_	/film/actor/film./film/performance/film	/m/05m_jsg
/m/01ljpm	/education/educational_institution/campuses	/m/01ljpm
/m/02vntj	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/04gp58p
/m/09v71cj	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d060g
/m/0lk8j	/olympics/olympic_games/sports	/m/02y8z
/m/02hhtj	/people/person/profession	/m/03gjzk
/m/0bwfn	/education/educational_institution/students_graduates./education/education/student	/m/05kfs
/m/026mml	/award/award_category/winners./award/award_honor/ceremony	/m/0jzphpx
/m/0m_v0	/music/artist/track_contributions./music/track_contribution/role	/m/0l14qv
/m/02sdk9v	/sports/sports_position/players./sports/sports_team_roster/team	/m/05hyzx
/m/0qy5v	/location/hud_county_place/county	/m/0kq08
/m/01nr36	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0sz28
/m/01l7cxq	/people/person/profession	/m/01c8w0
/m/01jb26	/film/actor/film./film/performance/film	/m/0prrm
/m/08qmfm	/people/person/profession	/m/03gjzk
/m/0bx6zs	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/0g60z
/m/0mbql	/film/film/executive_produced_by	/m/06pj8
/m/08_vwq	/award/award_category/winners./award/award_honor/award_winner	/m/01gbn6
/m/013719	/education/university/international_tuition./measurement_unit/dated_money_value/currency	/m/0kz1h
/m/0g3zpp	/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school	/m/0lyjf
/m/0cnl80	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0cnl09
/m/016sqs	/people/person/profession	/m/0dz3r
/m/01vs_v8	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/019pm_
/m/047g8h	/sports/sports_position/players./sports/sports_team_roster/team	/m/03b3j
/m/033tf_	/people/ethnicity/people	/m/034x61
/m/06b0d2	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/05lb87
/m/01j5x6	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02jtjz
/m/02fn5r	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01jkqfz
/m/0f4x7	/award/award_category/nominees./award/award_nomination/nominated_for	/m/011yth
/m/016t_3	/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	/m/0mkz
/m/0l14j_	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/02dlh2
/m/02ph9tm	/film/film/genre	/m/07s9rl0
/m/03c5bz	/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant	/m/02hhtj
/m/01nz1q6	/people/person/spouse_s./people/marriage/spouse	/m/01vsl3_
/m/0h1_w	/people/deceased_person/place_of_death	/m/030qb3t
/m/0pd64	/film/film/genre	/m/07s9rl0
/m/07yp0f	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02x4x18
/m/0m3gy	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0jgd
/m/016bx2	/award/award_nominee/award_nominations./award/award_nomination/award	/m/040njc
/m/0typ5	/location/hud_county_place/place	/m/0typ5
/m/06_9lg	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	/m/019fc4
/m/01gtcc	/government/legislative_session/members./government/government_position_held/district_represented	/m/03v0t
/m/0l6ny	/olympics/olympic_games/sports	/m/0d1tm
/m/0fb1q	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0hskw
/m/02yvct	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/06r_by
/m/06pwq	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/04x_3
/m/0l14qv	/music/performance_role/regular_performances./music/group_membership/group	/m/016lmg
/m/0dq_5	/organization/role/leaders./organization/leadership/organization	/m/0hkqn
/m/06z8s_	/film/film/language	/m/012w70
/m/0d060g	/location/location/contains	/m/01y9qr
/m/02ylg6	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0jgd
/m/043vc	/sports/sports_team/roster./american_football/football_roster_position/position	/m/08ns5s
/m/02b9g4	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/01pfkw
/m/027c924	/award/award_category/nominees./award/award_nomination/nominated_for	/m/03f7nt
/m/0crc2cp	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d0kn
/m/09v71cj	/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue	/m/0prpt
/m/0m_mm	/film/film/language	/m/06nm1
/m/017f4y	/people/person/places_lived./people/place_lived/location	/m/04ly1
/m/0d4jl	/influence/influence_node/influenced_by	/m/02kz_
/m/06ncr	/music/performance_role/regular_performances./music/group_membership/group	/m/016vn3
/m/0py5b	/people/person/profession	/m/0cbd2
/m/033tf_	/people/ethnicity/people	/m/01vwllw
/m/02r0csl	/award/award_category/winners./award/award_honor/award_winner	/m/0cw67g
/m/09p4w8	/film/film/written_by	/m/06dkzt
/m/0h584v	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/05cqhl
/m/01pcql	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/02sdk9v	/sports/sports_position/players./sports/sports_team_roster/team	/m/049n2l
/m/0g5lhl7	/media_common/netflix_genre/titles	/m/09rfpk
/m/0971v	/food/food/nutrients./food/nutrition_fact/nutrient	/m/07hnp
/m/0c4b8	/military/military_combatant/military_conflicts./military/military_combatant_group/combatants	/m/0chghy
/m/01n7q	/location/location/contains	/m/0kv7k
/m/0686zv	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01wgcvn
/m/0209hj	/film/film/film_production_design_by	/m/0d5wn3
/m/02vy5j	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/0340hj	/film/film/genre	/m/0btmb
/m/07qy0b	/people/person/profession	/m/01c8w0
/m/02k84w	/music/instrument/instrumentalists	/m/0k1bs
/m/07sp4l	/film/film/country	/m/0345h
/m/02ccqg	/education/educational_institution/students_graduates./education/education/student	/m/04wp2p
/m/07c5l	/location/location/contains	/m/07ylj
/m/02k1pr	/film/film/genre	/m/01jfsb
/m/017jv5	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/01npcx
/m/07dnx	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0g9wd99
/m/07v64s	/music/genre/artists	/m/0kzy0
/m/026dg51	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/050023
/m/0c9cp0	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02_j1w
/m/0755wz	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/050_qx
/m/02hsq3m	/award/award_category/nominees./award/award_nomination/nominated_for	/m/01pv91
/m/01f85k	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d060g
/m/0gwlfnb	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/077qn
/m/03f0fnk	/people/person/profession	/m/039v1
/m/015fr	/organization/organization_member/member_of./organization/organization_membership/organization	/m/07t65
/m/01_30_	/business/business_operation/industry	/m/020mfr
/m/0171lb	/people/person/place_of_birth	/m/0sq2v
/m/043t8t	/film/film/language	/m/07qv_
/m/016t_3	/education/educational_degree/people_with_this_degree./education/education/institution	/m/07wjk
/m/09p4w8	/film/film/music	/m/07j8kh
/m/05z7c	/film/film/genre	/m/01jfsb
/m/0fbtbt	/award/award_category/nominees./award/award_nomination/nominated_for	/m/039c26
/m/03t5n3	/award/award_category/winners./award/award_honor/award_winner	/m/026yqrr
/m/09f2j	/education/educational_institution/students_graduates./education/education/student	/m/0c4f4
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/institution	/m/01s753
/m/033tf_	/people/ethnicity/people	/m/04xrx
/m/011zf2	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01l4zqz
/m/0gz5hs	/people/person/profession	/m/02krf9
/m/02y9bj	/organization/organization/headquarters./location/mailing_address/citytown	/m/0c_m3
/m/0jrv_	/broadcast/content/artist	/m/01jcxwp
/m/0jksm	/education/educational_institution/colors	/m/09ggk
/m/01dy7j	/people/person/gender	/m/02zsn
/m/048vhl	/film/film/genre	/m/01jfsb
/m/0l14md	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/02sgy
/m/02h4rq6	/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	/m/011s0
/m/023vrq	/award/award_category/winners./award/award_honor/award_winner	/m/01dwrc
/m/07s9rl0	/media_common/netflix_genre/titles	/m/05jyb2
/m/01pcdn	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0cqhk0
/m/051wwp	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/06t61y
/m/047t_	/organization/organization_member/member_of./organization/organization_membership/organization	/m/041288
/m/01n7q	/location/location/contains	/m/0kq08
/m/01yx7f	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language	/m/06nm1
/m/04n2r9h	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/0g5lhl7
/m/024fz9	/award/award_category/winners./award/award_honor/award_winner	/m/06m61
/m/0lzkm	/music/artist/track_contributions./music/track_contribution/role	/m/02k856
/m/01k2wn	/education/educational_institution_campus/educational_institution	/m/01k2wn
/m/017vkx	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01bgqh
/m/03rz4	/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer	/m/0bksh
/m/01p4vl	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/04w391
/m/0739y	/people/person/profession	/m/099md
/m/018vs	/music/performance_role/regular_performances./music/group_membership/role	/m/07kc_
/m/0dq9p	/people/cause_of_death/people	/m/0h953
/m/05lb87	/award/award_winner/awards_won./award/award_honor/award_winner	/m/05683p
/m/044mm6	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/033w9g
/m/01pcj4	/education/educational_institution/colors	/m/083jv
/m/0k9j_	/people/person/religion	/m/0c8wxp
/m/01wgxtl	/award/award_nominee/award_nominations./award/award_nomination/award	/m/03t5n3
/m/05pdh86	/film/film/genre	/m/07s9rl0
/m/03xq0f	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0462hhb
/m/0k7pf	/people/person/profession	/m/0dz3r
/m/026t6	/music/performance_role/track_performances./music/track_contribution/role	/m/023r2x
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/institution	/m/05t7c1
/m/04fzk	/film/actor/film./film/performance/film	/m/0cp0t91
/m/04v68c	/soccer/football_player/current_team./sports/sports_team_roster/team	/m/06jd89
/m/09949m	/location/location/contains	/m/01q0l
/m/063t3j	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01c92g
/m/0jjy0	/film/film/genre	/m/07s9rl0
/m/02qtywd	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0b68vs
/m/01c92g	/award/award_category/winners./award/award_honor/award_winner	/m/0ddkf
/m/0jfx1	/influence/influence_node/influenced_by	/m/05rx__
/m/09qvms	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/02cpb7
/m/0161c	/location/country/form_of_government	/m/01q20
/m/02vy5j	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01tfck
/m/04mlmx	/people/person/nationality	/m/0d060g
/m/03h26tm	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0bdjd
/m/02ppm4q	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0ds35l9
/m/0gr51	/award/award_category/category_of	/m/0g_w
/m/0dgpwnk	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr
/m/0mfc0	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02662b
/m/025ljp	/tv/tv_program/genre	/m/0c031k6
/m/088q1s	/location/country/form_of_government	/m/01q20
/m/04cppj	/film/film/featured_film_locations	/m/0vzm
/m/0hkxq	/food/food/nutrients./food/nutrition_fact/nutrient	/m/025s0zp
/m/0g1rw	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/070fnm
/m/064t9	/music/genre/artists	/m/05mt_q
/m/01520h	/film/actor/film./film/performance/film	/m/0m2kd
/m/0mzww	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/02w2bc	/education/educational_institution/students_graduates./education/education/student	/m/033w9g
/m/0pqzh	/people/deceased_person/place_of_death	/m/0y1rf
/m/0drnwh	/award/award_winning_work/awards_won./award/award_honor/award	/m/02x17s4
/m/051wwp	/award/award_winner/awards_won./award/award_honor/award_winner	/m/02k6rq
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	/m/02jfc
/m/0dc_ms	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07ylj
/m/04fzk	/film/actor/film./film/performance/film	/m/03wy8t
/m/06zn1c	/film/film/genre	/m/05p553
/m/03q43g	/film/actor/film./film/performance/film	/m/03bx2lk
/m/03lty	/music/genre/artists	/m/02cw1m
/m/0l14qv	/music/performance_role/regular_performances./music/group_membership/group	/m/0187x8
/m/02d45s	/film/actor/film./film/performance/film	/m/070g7
/m/0371rb	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02sdk9v
/m/01d5z	/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school	/m/01tx9m
/m/01hkhq	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01sp81
/m/02sdk9v	/sports/sports_position/players./sports/sports_team_roster/team	/m/0230rx
/m/0cp08zg	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d060g
/m/01dnws	/music/performance_role/track_performances./music/track_contribution/role	/m/06w7v
/m/0b256b	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02_j1w
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/student	/m/01tdnyh
/m/0f0kz	/film/actor/film./film/performance/film	/m/0ch26b_
/m/01v_0b	/influence/influence_node/influenced_by	/m/02kz_
/m/013w7j	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/0f7hc
/m/0j0k	/location/location/contains	/m/01c4pv
/m/01bx35	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/02qtywd
/m/0dq_5	/business/job_title/people_with_this_title./business/employment_tenure/company	/m/0jbk9
/m/0bsnm	/education/educational_institution/colors	/m/083jv
/m/0252fh	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0bdwqv
/m/037mh8	/education/field_of_study/students_majoring./education/education/major_field_of_study	/m/01zc2w
/m/01yx7f	/business/business_operation/industry	/m/02h400t
/m/042v_gx	/music/performance_role/regular_performances./music/group_membership/role	/m/026t6
/m/02_j1w	/sports/sports_position/players./sports/sports_team_roster/team	/m/05hc96
/m/02ddq4	/award/award_category/winners./award/award_honor/ceremony	/m/05pd94v
/m/01vtqml	/people/person/profession	/m/03gjzk
/m/033w9g	/people/person/religion	/m/0c8wxp
/m/073bb	/influence/influence_node/influenced_by	/m/082_p
/m/0plxn	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/05z7c	/film/film/runtime./film/film_cut/film_release_region	/m/0345h
/m/06wvj	/people/person/languages	/m/064_8sq
/m/0dw3l	/people/person/place_of_birth	/m/0gdk0
/m/01k7xz	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/0h5k
/m/0dlngsd	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03h64
/m/06t8b	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/06z8s_
/m/03l2n	/sports/sports_team_location/teams	/m/09cl0w
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/institution	/m/041pnt
/m/03jb2n	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02sdk9v
