entity	attribute	value
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	161268
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	307729
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	124897
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	301741
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	269976
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	112147
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	147897
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	193390
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	294351
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	149834
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	255448
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	148814
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	248529
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	176311
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	151784
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	157672
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	318118
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	165577
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	307409
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	309181
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	143572
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	242449
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	286909
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	201137
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	114459
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	133709
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	210283
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	261887
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	120057
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	314696
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	307913
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	228762
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	235954
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	138215
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	128284
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	154773
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	278222
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	320961
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	122147
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	219478
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	111666
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	309214
/m/0nv6n	http://rdf.freebase.com/ns/topic_server.population_number	185409
/m/0nv6n	http://rdf.freebase.com/ns/location.statistical_region.hud_id	1711199999
/m/014knw	http://rdf.freebase.com/ns/film.film.netflix_id	994592
/m/0f7hc	http://rdf.freebase.com/ns/people.person.height_meters	1.75
/m/0f7hc	http://rdf.freebase.com/ns/base.popstra.sww_base.heat	80
/m/0f7hc	http://rdf.freebase.com/ns/base.popstra.sww_base.interest	90
/m/01wmxfs	http://rdf.freebase.com/ns/people.person.height_meters	1.75
/m/0vzm	http://rdf.freebase.com/ns/location.location.area	704.0
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	885400
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	562795
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	838799
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	786386
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	684634
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	790390
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	587873
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	815260
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	690252
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	555092
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	743074
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	672241
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	749120
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	544292
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	567173
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	708293
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	685684
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	767201
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	842592
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	534563
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	864407
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	509157
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	522086
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	757688
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	497154
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	730729
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	687103
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	576608
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	656562
/m/0vzm	http://rdf.freebase.com/ns/topic_server.population_number	696384
/m/0vzm	http://rdf.freebase.com/ns/location.location.gnis_feature_id	1384879
/m/0vzm	http://rdf.freebase.com/ns/location.hud_county_place.countyplace_id	480264
/m/0vzm	http://rdf.freebase.com/ns/user.brendan.default_domain.top_architectural_city.structure_count	1
/m/02cpb7	http://rdf.freebase.com/ns/people.person.height_meters	1.6
/m/0pj9t	http://rdf.freebase.com/ns/people.person.height_meters	1.75
/m/02681_5	http://rdf.freebase.com/ns/award.award_category.date_established	2000
/m/0p76z	http://rdf.freebase.com/ns/music.artist.active_end	2011
/m/0p76z	http://rdf.freebase.com/ns/music.artist.active_start	1963
/m/0166v	http://rdf.freebase.com/ns/location.location.area	600370.0
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1933719
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	650835
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1969341
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	2021144
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	822806
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1951715
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1724924
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	579729
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	888776
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	960807
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1184657
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	524173
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	564484
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1832602
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1343440
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1854739
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	854746
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	536728
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	740118
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1263269
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	550152
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1071254
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1986701
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1657349
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1808976
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	765685
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	2003910
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1915187
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1034324
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	716052
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1465072
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	631398
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	595904
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1755375
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1108461
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1146205
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1223738
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1303192
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1383912
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1424513
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1505303
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1544865
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1583453
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1620989
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1692148
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1783349
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1875805
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	1895944
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	2038228
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	2155784
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	613097
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	671416
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	693176
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	793164
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	924373
/m/0166v	http://rdf.freebase.com/ns/topic_server.population_number	997534
/m/0166v	http://rdf.freebase.com/ns/location.country.calling_code	267
/m/0166v	http://rdf.freebase.com/ns/location.country.iso_numeric	072
/m/044mrh	http://rdf.freebase.com/ns/people.person.height_meters	1.727
/m/02qx5h	http://rdf.freebase.com/ns/people.person.height_meters	1.8
/m/07vfj	http://rdf.freebase.com/ns/organization.organization.date_founded	1850
/m/057__d	http://rdf.freebase.com/ns/film.film.netflix_id	60001496
/m/057__d	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	54
/m/01nrq5	http://rdf.freebase.com/ns/people.person.height_meters	1.69
/m/01x4sb	http://rdf.freebase.com/ns/people.person.height_meters	1.75
/m/013h9	http://rdf.freebase.com/ns/location.location.area	39.8858168992
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	119930
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	137602
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	102696
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	133073
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	135161
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	110797
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	111491
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	139966
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	111165
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	140826
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	125668
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	117915
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	105031
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	107312
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	150006
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	105552
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	148892
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	110226
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	138237
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	146294
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	118248
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	108089
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	140233
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	103217
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	122148
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	143885
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	111273
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	113667
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	111198
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	108574
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	110292
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	146839
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	144340
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	110611
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	111324
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	144579
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	106162
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	129424
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	107849
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	134500
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	116633
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	109791
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	140024
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	116717
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	105297
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	108189
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	115074
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	128283
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	135337
/m/013h9	http://rdf.freebase.com/ns/topic_server.population_number	136635
/m/013h9	http://rdf.freebase.com/ns/location.location.gnis_feature_id	1492456
/m/013h9	http://rdf.freebase.com/ns/location.hud_county_place.countyplace_id	510024
/m/013h9	http://rdf.freebase.com/ns/location.statistical_region.hud_id	5151099999
/m/0mmr1	http://rdf.freebase.com/ns/location.location.area	5760.13355739
/m/0mmr1	http://rdf.freebase.com/ns/topic_server.population_number	71343
/m/0mmr1	http://rdf.freebase.com/ns/topic_server.population_number	72347
/m/0mmr1	http://rdf.freebase.com/ns/topic_server.population_number	60075
/m/0mmr1	http://rdf.freebase.com/ns/topic_server.population_number	61276
/m/0mmr1	http://rdf.freebase.com/ns/topic_server.population_number	62331
/m/0mmr1	http://rdf.freebase.com/ns/topic_server.population_number	64641
/m/0mmr1	http://rdf.freebase.com/ns/topic_server.population_number	71734
/m/0mmr1	http://rdf.freebase.com/ns/topic_server.population_number	71078
/m/0mmr1	http://rdf.freebase.com/ns/topic_server.population_number	72835
/m/0mmr1	http://rdf.freebase.com/ns/topic_server.population_number	66644
/m/0mmr1	http://rdf.freebase.com/ns/topic_server.population_number	68313
/m/0mmr1	http://rdf.freebase.com/ns/topic_server.population_number	62341
